Date,Month,Hour,Time,dewpt,humidity,rain,thunder,rain previous
2,3,10,10:30,12,64,0,0,0
2,3,11,11:30,10,52,0,0,1
2,3,12,12:30,11,56,0,0,0
2,3,13,13:30,8,49,0,0,0
2,3,14,14:30,11,68,0,0,0
2,3,15,15:30,12,77,0,0,0
2,3,16,16:30,11,77,0,0,0
2,3,17,17:30,12,88,0,0,0
2,3,18,18:30,12,88,0,0,0
2,3,19,19:21,12,88,0,0,0
2,3,20,20:30,9,77,0,0,0
2,3,21,21:30,10,88,0,0,0
2,3,22,22:30,9,82,0,0,0
2,3,23,23:30,10,88,0,0,0
3,3,0,00:30,11,88,0,0,0
3,3,1,01:30,9,77,0,0,0
3,3,2,02:30,9,72,0,0,0
3,3,3,03:30,10,77,0,0,0
3,3,4,04:30,10,59,0,0,0
3,3,5,05:30,9,49,0,0,0
3,3,6,06:30,8,41,0,0,0
3,3,7,07:30,7,34,0,0,0
3,3,8,08:30,4,27,0,0,0
3,3,9,09:30,5,28,0,0,0
3,3,10,10:30,5,29,0,0,0
3,3,11,11:30,4,29,0,0,0
3,3,12,12:30,4,31,0,0,0
3,3,13,13:30,6,38,0,0,0
3,3,14,14:30,7,43,0,0,0
3,3,15,15:30,8,52,0,0,0
3,3,16,16:30,8,59,0,0,0
3,3,17,17:30,7,59,0,0,0
3,3,18,18:30,9,72,0,0,0
3,3,19,19:30,8,72,0,0,0
3,3,20,20:30,7,67,0,0,0
3,3,21,21:30,8,72,0,0,0
3,3,22,22:30,8,72,0,0,0
3,3,23,23:30,6,71,0,0,0
4,3,0,00:30,5,67,0,0,0
4,3,1,01:30,,N/A,0,0,0
4,3,2,02:30,,N/A,0,0,0
4,3,3,03:30,7,59,0,0,0
4,3,4,04:30,7,46,0,0,0
4,3,5,05:30,8,43,0,0,0
4,3,6,06:30,7,36,0,0,0
4,3,7,07:30,6,29,0,0,0
4,3,8,08:30,4,26,0,0,0
4,3,9,09:30,4,26,0,0,0
4,3,10,10:30,4,26,0,0,0
4,3,11,11:30,4,26,0,0,0
4,3,12,12:30,5,29,0,0,0
4,3,13,13:30,6,38,0,0,0
4,3,15,15:30,7,49,0,0,0
4,3,16,16:30,8,55,0,0,0
4,3,17,17:30,7,52,0,0,0
4,3,18,18:30,7,52,0,0,0
4,3,19,19:30,5,42,0,0,0
4,3,20,20:30,6,59,0,0,0
4,3,21,21:30,7,67,0,0,0
4,3,22,22:30,7,72,0,0,0
4,3,23,23:30,6,67,0,0,0
5,3,0,00:30,7,72,0,0,0
5,3,1,01:30,6,67,0,0,0
5,3,2,02:30,5,51,0,0,0
5,3,3,03:30,4,42,0,0,0
5,3,4,04:30,-8,15,0,0,0
5,3,5,05:30,8,38,0,0,0
5,3,6,06:30,7,32,0,0,0
5,3,7,07:30,5,26,0,0,0
5,3,8,08:30,4,23,0,0,0
5,3,9,09:30,2,20,0,0,0
5,3,10,10:30,2,21,0,0,0
5,3,11,11:30,2,21,0,0,0
5,3,12,12:30,3,24,0,0,0
5,3,13,13:30,,N/A,0,0,0
5,3,14,14:30,7,40,0,0,0
5,3,15,15:30,8,52,0,0,0
5,3,16,16:30,,N/A,0,0,0
5,3,17,17:30,7,52,0,0,0
5,3,18,18:30,7,49,0,0,0
5,3,19,19:30,8,59,0,0,0
5,3,20,20:30,8,63,0,0,0
5,3,21,21:30,7,63,0,0,0
5,3,22,22:30,4,51,0,0,0
5,3,23,23:30,3,51,0,0,0
6,3,0,00:30,4,58,0,0,0
6,3,1,01:30,3,51,0,0,0
6,3,2,02:30,4,48,0,0,0
6,3,3,03:30,3,35,0,0,0
6,3,4,04:30,6,38,0,0,0
6,3,5,05:30,8,36,0,0,0
6,3,6,06:30,6,28,0,0,0
6,3,7,07:30,5,26,0,0,0
6,3,8,08:30,4,23,0,0,0
6,3,9,09:30,3,20,0,0,0
6,3,10,10:30,3,21,0,0,0
6,3,11,11:30,3,21,0,0,0
6,3,12,12:30,3,23,0,0,0
6,3,13,13:30,4,29,0,0,0
6,3,14,14:30,5,35,0,0,0
6,3,15,15:30,6,40,0,0,0
6,3,16,16:30,6,45,0,0,0
6,3,17,17:30,6,45,0,0,0
6,3,18,18:30,5,45,0,0,0
6,3,19,19:30,7,55,0,0,0
6,3,20,20:30,6,55,0,0,0
6,3,21,21:30,6,55,0,0,0
6,3,22,22:30,7,67,0,0,0
6,3,23,23:30,6,63,0,0,0
7,3,0,00:30,5,67,0,0,0
7,3,1,01:30,7,72,0,0,0
7,3,2,02:30,7,59,0,0,0
7,3,3,03:30,4,33,0,0,0
7,3,4,04:30,6,31,0,0,0
7,3,5,05:30,3,21,0,0,0
7,3,6,06:30,3,21,0,0,0
7,3,7,07:30,2,18,0,0,0
7,3,8,08:30,2,18,0,0,0
7,3,9,09:30,9,29,0,0,0
7,3,10,10:30,7,26,0,0,0
7,3,11,11:30,1,17,0,0,0
7,3,12,12:30,1,18,0,0,0
7,3,13,13:30,9,38,0,0,0
7,3,14,14:30,9,41,0,0,0
7,3,15,15:30,9,46,0,0,0
7,3,16,16:30,10,52,0,0,0
7,3,17,17:30,11,60,0,0,0
7,3,18,18:30,11,60,0,0,0
7,3,19,19:30,10,63,0,0,0
7,3,20,20:30,9,59,0,0,0
7,3,21,21:30,9,59,0,0,0
7,3,22,22:30,8,59,0,0,0
7,3,23,23:30,7,55,0,0,0
8,3,0,00:30,7,55,0,0,0
8,3,1,01:30,7,59,0,0,0
8,3,2,02:30,8,52,0,0,0
8,3,3,03:30,6,33,0,0,0
8,3,4,04:30,5,28,0,0,0
8,3,5,05:30,7,30,0,0,0
8,3,6,06:30,6,28,0,0,0
8,3,7,07:30,7,26,0,0,0
8,3,8,08:30,7,26,0,0,0
8,3,9,09:30,3,20,0,0,0
8,3,10,10:30,5,22,0,0,0
8,3,11,11:30,4,21,0,0,0
8,3,12,12:30,7,28,0,0,0
8,3,13,13:30,8,30,0,0,0
8,3,14,14:21,9,41,0,0,0
8,3,15,15:30,8,41,0,0,0
8,3,16,16:30,9,43,0,0,0
8,3,17,17:30,8,41,0,0,0
8,3,18,18:30,8,46,0,0,0
8,3,19,19:30,9,49,0,0,0
8,3,20,20:30,9,49,0,0,0
8,3,21,21:30,10,56,0,0,0
8,3,22,22:30,11,60,0,0,0
8,3,23,23:30,11,60,0,0,0
9,3,0,00:30,12,64,0,0,0
9,3,1,01:30,12,64,0,0,0
9,3,2,02:30,12,60,0,0,0
9,3,3,03:30,11,50,0,0,0
9,3,4,04:30,11,44,0,0,0
9,3,5,05:30,12,39,0,0,0
9,3,6,06:30,12,39,0,0,0
9,3,7,07:30,13,39,0,0,0
9,3,8,08:30,13,37,0,0,0
9,3,9,09:30,12,35,0,0,0
9,3,10,10:30,12,35,0,0,0
9,3,11,11:30,12,35,0,0,0
9,3,12,12:30,14,42,0,0,0
9,3,13,13:30,15,51,0,0,0
9,3,14,14:30,15,54,0,0,0
9,3,15,15:30,15,57,0,0,0
9,3,16,16:30,15,61,0,0,0
9,3,17,17:30,15,61,0,0,0
9,3,18,18:30,15,64,0,0,0
9,3,19,19:30,14,60,0,0,0
9,3,20,20:30,14,60,0,0,0
9,3,21,21:30,14,64,0,0,0
9,3,22,22:30,13,60,0,0,0
9,3,23,23:30,13,64,0,0,0
10,3,0,00:30,13,68,0,0,0
10,3,1,01:30,14,68,0,0,0
10,3,2,02:30,15,68,0,0,0
10,3,3,03:30,15,61,0,0,0
10,3,4,04:30,15,61,0,0,0
10,3,5,05:30,16,57,0,0,0
10,3,6,06:30,16,51,0,0,0
10,3,7,07:30,13,37,0,0,0
10,3,8,08:30,12,33,0,0,0
10,3,9,09:30,12,33,0,0,0
10,3,10,10:30,6,22,0,0,0
10,3,12,12:30,7,26,0,0,0
10,3,13,13:30,9,36,0,0,0
10,3,13,13:51,10,39,0,0,0
10,3,16,16:30,11,50,0,0,0
10,3,17,17:30,11,53,0,0,0
10,3,18,18:30,11,56,0,0,0
10,3,19,19:30,9,49,0,0,0
10,3,20,20:30,9,52,0,0,0
10,3,21,21:30,9,59,0,0,0
10,3,22,22:30,10,68,0,0,0
10,3,23,23:30,11,77,0,0,0
11,3,0,00:30,10,77,0,0,0
11,3,1,01:30,10,82,0,0,0
11,3,2,02:30,12,77,0,0,0
11,3,3,03:30,12,64,0,0,0
11,3,4,04:21,11,53,0,0,0
11,3,5,05:30,10,44,0,0,0
11,3,6,06:30,8,36,0,0,0
11,3,7,07:30,8,32,0,0,0
11,3,8,08:30,6,28,0,0,0
11,3,9,09:30,7,28,0,0,0
11,3,10,10:30,6,26,0,0,0
11,3,11,11:30,9,34,0,0,0
11,3,12,12:30,9,36,0,0,0
11,3,13,13:30,9,41,0,0,0
11,3,14,14:30,10,46,0,0,0
11,3,15,15:30,11,53,0,0,0
11,3,16,16:30,10,49,0,0,0
11,3,18,18:30,11,60,0,0,0
11,3,19,19:30,11,60,0,0,0
11,3,20,20:30,11,60,0,0,0
11,3,21,21:30,10,59,0,0,0
11,3,22,22:30,10,68,0,0,0
11,3,23,23:30,10,68,0,0,0
12,3,0,00:30,10,72,0,0,0
12,3,1,01:30,10,77,0,0,0
12,3,2,02:30,9,67,0,0,0
12,3,3,03:30,10,56,0,0,0
12,3,4,04:30,9,41,0,0,0
12,3,5,05:30,8,34,0,0,0
12,3,6,06:30,7,28,0,0,0
12,3,7,07:30,9,32,0,0,0
12,3,8,08:30,9,30,0,0,0
12,3,9,09:30,10,32,0,0,0
12,3,10,10:30,10,32,0,0,0
12,3,11,11:30,9,32,0,0,0
12,3,12,12:30,11,39,0,0,0
12,3,13,13:30,11,41,0,0,0
12,3,14,14:30,12,44,0,0,0
12,3,15,15:30,11,44,0,0,0
12,3,16,16:30,11,47,0,0,0
12,3,18,18:30,11,53,0,0,0
12,3,19,19:30,11,53,0,0,0
12,3,20,20:30,11,53,0,0,0
12,3,21,21:30,11,53,0,0,0
12,3,22,22:30,11,56,0,0,0
12,3,23,23:30,12,68,0,0,0
13,3,0,00:30,12,72,0,0,0
13,3,1,01:30,12,72,0,0,0
13,3,2,02:30,13,68,0,0,0
13,3,3,03:30,12,53,0,0,0
13,3,4,04:30,9,36,0,0,0
13,3,5,05:30,9,34,0,0,0
13,3,6,06:30,7,30,0,0,0
13,3,7,07:30,6,26,0,0,0
13,3,8,08:30,5,22,0,0,0
13,3,9,09:30,5,22,0,0,0
13,3,10,10:30,3,19,0,0,0
13,3,11,11:30,5,22,0,0,0
13,3,12,12:30,7,26,0,0,0
13,3,13,13:30,9,34,0,0,0
13,3,14,14:30,9,36,0,0,0
13,3,15,15:30,10,41,0,0,0
13,3,16,16:30,9,43,0,0,0
13,3,17,17:30,10,49,0,0,0
13,3,18,18:30,9,46,0,0,0
13,3,19,19:30,10,56,0,0,0
13,3,21,21:30,9,52,0,0,0
13,3,22,22:30,10,56,0,0,0
13,3,23,23:30,10,59,0,0,0
14,3,0,00:30,10,68,0,0,0
14,3,1,01:30,8,63,0,0,0
14,3,2,02:30,8,55,0,0,0
14,3,3,03:30,9,49,0,0,0
14,3,4,04:30,8,36,0,0,0
14,3,5,05:30,8,32,0,0,0
14,3,6,06:30,7,26,0,0,0
14,3,7,07:30,7,26,0,0,0
14,3,8,08:21,5,22,0,0,0
14,3,9,09:30,5,20,0,0,0
14,3,10,10:30,5,22,0,0,0
14,3,11,11:30,6,25,0,0,0
14,3,12,12:30,6,26,0,0,0
14,3,13,13:30,9,36,0,0,0
14,3,14,14:30,9,38,0,0,0
14,3,15,15:30,10,46,0,0,0
14,3,16,16:30,10,49,0,0,0
14,3,17,17:30,11,53,0,0,0
14,3,18,18:30,12,56,0,0,0
14,3,19,19:30,11,60,0,0,0
14,3,20,20:30,11,60,0,0,0
14,3,21,21:30,11,64,0,0,0
14,3,22,22:30,11,68,0,0,0
14,3,23,23:30,10,63,0,0,0
15,3,0,00:30,9,63,0,0,0
15,3,1,01:30,10,68,0,0,0
15,3,2,02:30,9,52,0,0,0
15,3,3,03:30,10,46,0,0,0
15,3,4,04:30,11,41,0,0,0
15,3,5,05:30,11,37,0,0,0
15,3,6,06:30,7,26,0,0,0
15,3,7,07:30,8,27,0,0,0
15,3,8,08:30,7,23,0,0,0
15,3,9,09:30,5,19,0,0,0
15,3,10,10:30,5,20,0,0,0
15,3,11,11:30,6,22,0,0,0
15,3,12,12:30,7,25,0,0,0
15,3,13,13:30,6,25,0,0,0
15,3,14,14:30,9,38,0,0,0
15,3,15,15:30,9,43,0,0,0
15,3,16,16:30,11,50,0,0,0
15,3,17,17:30,10,52,0,0,0
15,3,18,18:30,11,56,0,0,0
15,3,19,19:30,11,60,0,0,0
15,3,20,20:30,11,64,0,0,0
15,3,21,21:30,10,63,0,0,0
15,3,22,22:30,9,59,0,0,0
16,3,1,01:30,7,49,0,0,0
16,3,2,02:30,7,49,0,0,0
16,3,3,03:30,6,35,0,0,0
16,3,4,04:30,8,30,0,0,0
16,3,5,05:30,8,28,0,0,0
16,3,6,06:30,12,33,0,0,0
16,3,7,07:30,8,24,0,0,0
16,3,8,08:30,4,16,0,0,0
16,3,9,09:30,5,17,0,0,0
16,3,10,10:30,4,16,0,0,0
16,3,11,11:30,3,16,0,0,0
16,3,12,12:21,3,17,0,0,0
16,3,13,13:21,6,23,0,0,0
16,3,14,14:21,8,30,0,0,0
16,3,15,15:30,10,36,0,0,0
16,3,16,16:30,10,44,0,0,0
16,3,17,17:30,11,50,0,0,0
16,3,18,18:30,11,53,0,0,0
16,3,19,19:30,11,56,0,0,0
16,3,20,20:30,10,56,0,0,0
16,3,21,21:30,10,59,0,0,0
16,3,22,22:30,10,63,0,0,0
16,3,23,23:30,9,59,0,0,0
17,3,0,00:30,9,59,0,0,0
17,3,1,01:30,8,55,0,0,0
17,3,2,02:30,8,46,0,0,0
17,3,3,03:30,8,38,0,0,0
17,3,4,04:21,11,39,0,0,0
17,3,5,05:30,11,33,0,0,0
17,3,6,06:30,8,24,0,0,0
17,3,7,07:30,9,24,0,0,0
17,3,8,08:30,7,20,0,0,0
17,3,9,09:30,5,17,0,0,0
17,3,10,10:30,6,18,0,0,0
17,3,11,11:30,6,18,0,0,0
17,3,12,12:30,8,21,0,0,0
17,3,13,13:30,9,29,0,0,0
17,3,14,14:30,10,36,0,0,0
17,3,15,15:30,10,39,0,0,0
17,3,16,16:30,11,47,0,0,0
17,3,17,17:30,11,53,0,0,0
17,3,18,18:30,11,53,0,0,0
17,3,19,19:30,11,56,0,0,0
17,3,20,20:30,11,56,0,0,0
17,3,21,21:30,10,52,0,0,0
17,3,22,22:30,12,64,0,0,0
17,3,23,23:30,12,68,0,0,0
18,3,0,00:30,12,72,0,0,0
18,3,1,01:30,12,68,0,0,0
18,3,2,02:30,11,53,0,0,0
18,3,3,03:30,11,41,0,0,0
18,3,4,04:30,11,35,0,0,0
18,3,5,05:30,12,31,0,0,0
18,3,6,06:30,12,29,0,0,0
18,3,7,07:30,9,23,0,0,0
18,3,8,08:21,7,19,0,0,0
18,3,9,09:30,7,19,0,0,0
18,3,10,10:30,8,20,0,0,0
18,3,12,12:30,11,27,0,0,0
18,3,13,13:30,11,31,0,0,0
18,3,14,14:30,11,33,0,0,0
18,3,15,15:30,13,42,0,0,0
18,3,16,16:30,14,45,0,0,0
18,3,17,17:30,14,50,0,0,0
18,3,18,18:30,14,57,0,0,0
18,3,19,19:30,15,68,0,0,0
18,3,20,20:30,14,68,0,0,0
18,3,21,21:30,13,64,0,0,0
18,3,22,22:30,14,73,0,0,0
18,3,23,23:30,13,73,0,0,0
19,3,0,00:30,13,73,0,0,0
19,3,1,01:30,13,73,0,0,0
19,3,2,02:21,14,68,0,0,0
19,3,3,03:30,13,47,0,0,0
19,3,4,04:30,14,42,0,0,0
19,3,5,05:30,13,35,0,0,0
19,3,6,06:30,13,31,0,0,0
19,3,7,07:30,11,26,0,0,0
19,3,8,08:30,11,24,0,0,0
19,3,9,09:30,11,24,0,0,0
19,3,10,10:30,12,26,0,0,0
19,3,11,11:30,12,26,0,0,0
19,3,12,12:30,13,29,0,0,0
19,3,13,13:30,13,33,0,0,0
19,3,14,14:30,14,25,0,0,0
19,3,15,15:30,15,54,0,0,0
19,3,16,16:30,15,57,0,0,0
19,3,17,17:30,14,57,0,0,0
19,3,18,18:30,14,53,0,0,0
19,3,19,19:30,14,53,0,0,0
19,3,21,21:30,13,64,0,0,0
19,3,22,22:30,13,68,0,0,0
19,3,23,23:30,12,60,0,0,0
20,3,0,00:30,11,60,0,0,0
20,3,1,01:30,13,68,0,0,0
20,3,2,02:30,11,44,0,0,0
20,3,3,03:30,12,39,0,0,0
20,3,4,04:30,12,33,0,0,0
20,3,5,05:30,13,31,0,0,0
20,3,6,06:30,12,28,0,0,0
20,3,7,07:30,7,18,0,0,0
20,3,8,08:30,7,18,0,0,0
20,3,9,09:30,8,18,0,0,0
20,3,10,10:30,,N/A,0,0,0
20,3,11,11:30,9,20,0,0,0
20,3,12,12:30,10,24,0,0,0
20,3,13,13:30,11,29,0,0,0
20,3,14,14:30,13,35,0,0,0
20,3,15,15:30,13,39,0,0,0
20,3,16,16:30,14,45,0,0,0
20,3,17,17:30,14,45,0,0,0
20,3,18,18:30,14,50,0,0,0
20,3,19,19:30,14,53,0,0,0
20,3,20,20:30,13,50,0,0,0
20,3,21,21:30,14,57,0,0,0
20,3,22,22:30,13,57,0,0,0
20,3,23,23:30,13,60,0,0,0
21,3,0,00:30,12,56,0,0,0
21,3,1,01:30,12,56,0,0,0
21,3,2,02:30,11,44,0,0,0
21,3,3,03:30,10,30,0,0,0
21,3,4,04:30,7,22,0,0,0
21,3,5,05:30,8,21,0,0,0
21,3,6,06:30,10,23,0,0,0
21,3,7,07:30,10,22,0,0,0
21,3,8,08:30,10,22,0,0,0
21,3,9,09:30,15,32,0,0,0
21,3,10,10:30,12,28,0,0,0
21,3,11,11:30,11,31,0,0,0
21,3,12,12:30,9,30,0,0,0
21,3,13,13:30,7,26,0,0,0
21,3,14,14:30,8,28,0,0,0
21,3,15,15:30,,N/A,0,0,0
21,3,16,16:30,8,30,0,0,0
21,3,17,17:30,11,41,0,0,0
21,3,18,18:30,10,41,0,0,0
21,3,19,19:30,11,50,0,0,0
21,3,20,20:30,11,50,0,0,0
21,3,21,21:30,12,56,0,0,0
21,3,22,22:30,11,53,0,0,0
21,3,23,23:30,12,56,0,0,0
22,3,0,00:30,11,53,0,0,0
22,3,1,01:30,12,56,0,0,0
22,3,2,02:30,12,47,0,0,0
22,3,3,03:21,11,37,0,0,0
22,3,4,04:30,11,35,0,0,0
22,3,5,05:30,10,27,0,0,0
22,3,6,06:30,11,26,0,0,0
22,3,7,07:30,8,20,0,0,0
22,3,8,08:30,8,20,0,0,0
22,3,9,09:30,8,20,0,0,0
22,3,10,10:30,9,20,0,0,0
22,3,11,11:30,8,20,0,0,0
22,3,12,12:30,10,24,0,0,0
22,3,13,13:30,10,27,0,0,0
22,3,14,14:30,10,29,0,0,0
22,3,15,15:30,12,35,0,0,0
22,3,16,16:30,12,37,0,0,0
22,3,17,17:30,13,39,0,0,0
22,3,18,18:30,13,42,0,0,0
22,3,19,19:30,13,44,0,0,0
22,3,20,20:30,13,47,0,0,0
22,3,21,21:30,13,53,0,0,0
22,3,22,22:30,14,64,0,0,0
22,3,23,23:30,14,68,0,0,0
23,3,0,00:30,13,68,0,0,0
23,3,1,01:30,13,68,0,0,0
23,3,2,02:30,13,57,0,0,0
23,3,3,03:30,14,50,0,0,0
23,3,4,04:30,14,45,0,0,0
23,3,5,05:30,13,37,0,0,0
23,3,6,06:30,12,31,0,0,0
23,3,7,07:30,9,24,0,0,0
23,3,8,08:30,10,22,0,0,0
23,3,9,09:30,10,24,0,0,0
23,3,10,10:30,9,21,0,0,0
23,3,11,11:30,11,26,0,0,0
23,3,12,12:30,11,27,0,0,0
23,3,13,13:30,10,27,0,0,0
23,3,14,14:30,11,31,0,0,0
23,3,15,15:30,12,37,0,0,0
23,3,16,16:30,12,39,0,0,0
23,3,17,17:30,13,42,0,0,0
23,3,18,18:30,14,50,0,0,0
23,3,19,19:30,15,54,0,0,0
23,3,20,20:30,13,50,0,0,0
23,3,21,21:30,14,53,0,0,0
23,3,22,22:30,13,50,0,0,0
23,3,23,23:30,12,47,0,0,0
24,3,0,00:30,13,50,0,0,0
24,3,1,01:30,12,50,0,0,0
24,3,2,02:30,11,39,0,0,0
24,3,3,03:30,10,29,0,0,0
24,3,4,04:30,9,24,0,0,0
24,3,5,05:30,9,24,0,0,0
24,3,6,06:30,10,24,0,0,0
24,3,7,07:30,9,21,0,0,0
24,3,8,08:30,10,22,0,0,0
24,3,9,09:30,11,22,0,0,0
24,3,10,10:30,11,22,0,0,0
24,3,11,11:30,11,23,0,0,0
24,3,12,12:30,11,24,0,0,0
24,3,13,13:30,12,31,0,0,0
24,3,14,14:30,12,35,0,0,0
24,3,15,15:30,13,39,0,0,0
24,3,16,16:30,12,37,0,0,0
24,3,17,17:30,13,42,0,0,0
24,3,18,18:30,10,34,0,0,0
24,3,19,19:30,9,30,0,0,0
24,3,20,20:30,12,39,0,0,0
24,3,21,21:30,11,39,0,0,0
24,3,22,22:30,11,41,0,0,0
24,3,23,23:30,11,41,0,0,0
25,3,0,00:30,11,44,0,0,0
25,3,1,01:30,12,50,0,0,0
25,3,2,02:30,10,41,0,0,0
25,3,3,03:30,12,42,0,0,0
25,3,4,04:30,11,35,0,0,0
25,3,5,05:30,10,29,0,0,0
25,3,6,06:30,11,29,0,0,0
25,3,7,07:30,11,26,0,0,0
25,3,8,08:30,12,28,0,0,0
25,3,9,09:30,11,27,0,0,0
25,3,10,10:30,12,28,0,0,0
25,3,11,11:30,12,29,0,0,0
25,3,12,12:30,13,33,0,0,0
25,3,13,13:30,13,37,0,0,0
25,3,14,14:30,14,42,0,0,0
25,3,15,15:30,15,48,0,0,0
25,3,16,16:30,15,48,0,0,0
25,3,17,17:30,16,54,0,0,0
25,3,18,18:30,16,57,0,0,0
25,3,19,19:30,15,57,0,0,0
25,3,20,20:30,15,57,0,0,0
25,3,21,21:30,13,50,0,0,0
25,3,22,22:30,14,57,0,0,0
25,3,23,23:30,15,61,0,0,0
26,3,0,00:30,15,68,0,0,0
26,3,1,01:30,16,73,0,0,0
26,3,2,02:30,15,61,0,0,0
26,3,3,03:30,16,57,0,0,0
26,3,4,04:30,15,42,0,0,0
26,3,5,05:30,13,33,0,0,0
26,3,6,06:30,10,24,0,0,0
26,3,7,07:30,9,21,0,0,0
26,3,8,08:30,12,28,0,0,0
26,3,9,09:30,12,28,0,0,0
26,3,10,10:30,13,29,0,0,0
26,3,11,11:30,13,31,0,0,0
26,3,12,12:30,13,33,0,0,0
26,3,13,13:30,11,31,0,0,0
26,3,14,14:30,12,35,0,0,0
26,3,15,15:30,12,35,0,0,0
26,3,16,16:30,13,39,0,0,0
26,3,17,17:30,13,42,0,0,0
26,3,18,18:30,12,39,0,0,0
26,3,19,19:30,13,44,0,0,0
26,3,20,20:30,14,50,0,0,0
26,3,21,21:30,12,44,0,0,0
26,3,22,22:30,13,50,0,0,0
26,3,23,23:30,13,53,0,0,0
27,3,0,00:30,13,53,0,0,0
27,3,1,01:30,14,68,0,0,0
27,3,3,03:30,13,50,0,0,0
27,3,4,04:30,11,37,0,0,0
27,3,5,05:30,9,29,0,0,0
27,3,6,06:30,7,22,0,0,0
27,3,7,07:30,9,25,0,0,0
27,3,8,08:30,7,20,0,0,0
27,3,9,09:30,7,20,0,0,0
27,3,10,10:30,4,16,0,0,0
27,3,11,11:30,6,20,0,0,0
27,3,12,12:30,8,24,0,0,0
27,3,13,13:30,9,27,0,0,0
27,3,14,14:30,12,37,0,0,0
27,3,15,15:30,11,37,0,0,0
27,3,16,16:30,11,37,0,0,0
27,3,17,17:30,10,36,0,0,0
27,3,18,18:30,10,41,0,0,0
27,3,19,19:30,11,47,0,0,0
27,3,20,20:30,10,49,0,0,0
27,3,21,21:30,11,56,0,0,0
27,3,22,22:30,11,60,0,0,0
27,3,23,23:30,11,64,0,0,0
28,3,0,00:30,12,72,0,0,0
28,3,1,01:30,10,63,0,0,0
28,3,2,02:30,10,52,0,0,0
28,3,3,03:30,10,44,0,0,0
28,3,4,04:30,9,32,0,0,0
28,3,5,05:30,8,27,0,0,0
28,3,6,06:30,8,24,0,0,0
28,3,7,07:30,6,20,0,0,0
28,3,8,08:30,5,17,0,0,0
28,3,9,09:30,4,16,0,0,0
28,3,10,10:30,4,16,0,0,0
28,3,11,11:30,8,21,0,0,0
28,3,12,12:30,7,21,0,0,0
28,3,13,13:30,8,27,0,0,0
28,3,14,14:30,10,34,0,0,0
28,3,15,15:30,11,39,0,0,0
28,3,16,16:30,11,39,0,0,0
28,3,17,17:30,11,41,0,0,0
28,3,18,18:30,7,36,0,0,0
28,3,19,19:30,6,33,0,0,0
28,3,20,20:30,6,38,0,0,0
28,3,21,21:30,10,49,0,0,0
28,3,22,22:30,7,46,0,0,0
28,3,23,23:30,8,49,0,0,0
29,3,0,00:30,9,56,0,0,0
29,3,1,01:30,10,59,0,0,0
29,3,2,02:30,6,33,0,0,0
29,3,3,03:30,9,34,0,0,0
29,3,4,04:30,10,29,0,0,0
29,3,5,05:30,11,27,0,0,0
29,3,6,06:30,11,26,0,0,0
29,3,7,07:30,10,23,0,0,0
29,3,8,08:30,9,20,0,0,0
29,3,9,09:30,8,18,0,0,0
29,3,10,10:30,8,19,0,0,0
29,3,11,11:30,9,20,0,0,0
29,3,12,12:30,11,26,0,0,0
29,3,13,13:30,11,27,0,0,0
29,3,14,14:30,9,25,0,0,0
29,3,15,15:00,8,30,0,0,0
29,3,15,15:30,8,30,0,0,0
29,3,16,16:30,9,32,0,0,0
29,3,17,17:30,11,41,0,0,0
29,3,18,18:30,9,38,0,0,0
29,3,20,20:30,10,46,0,0,0
29,3,21,21:30,11,53,0,0,0
29,3,22,22:30,9,49,0,0,0
29,3,23,23:30,10,52,0,0,0
30,3,0,00:30,8,49,0,0,0
30,3,1,01:30,8,46,0,0,0
30,3,2,02:30,9,41,0,0,0
30,3,3,03:30,7,28,0,0,0
30,3,4,04:30,8,24,0,0,0
30,3,5,05:30,7,20,0,0,0
30,3,6,06:30,6,17,0,0,0
30,3,7,07:30,4,14,0,0,0
30,3,8,08:30,5,14,0,0,0
30,3,9,09:30,3,12,0,0,0
30,3,10,10:30,2,11,0,0,0
30,3,11,11:30,2,11,0,0,0
30,3,12,12:30,2,12,0,0,0
30,3,13,13:21,6,17,0,0,0
30,3,14,14:21,7,23,0,0,0
30,3,15,15:30,9,25,0,0,0
30,3,16,16:30,10,29,0,0,0
30,3,17,17:30,11,37,0,0,0
30,3,18,18:30,10,34,0,0,0
30,3,19,19:30,10,39,0,0,0
30,3,20,20:30,10,39,0,0,0
30,3,21,21:30,12,44,0,0,0
30,3,22,22:30,11,44,0,0,0
30,3,23,23:30,12,50,0,0,0
31,3,0,00:30,10,44,0,0,0
31,3,1,01:30,10,44,0,0,0
31,3,2,02:30,10,34,0,0,0
31,3,3,03:30,12,31,0,0,0
31,3,4,04:21,10,23,0,0,0
31,3,5,05:30,9,19,0,0,0
31,3,6,06:30,6,15,0,0,0
31,3,7,07:30,4,12,0,0,0
31,3,8,08:30,5,12,0,0,0
31,3,9,09:30,3,11,0,0,0
31,3,10,10:30,3,11,0,0,0
31,3,11,11:30,7,15,0,0,0
31,3,12,12:30,8,18,0,0,0
31,3,13,13:30,13,28,0,0,0
31,3,14,14:30,13,33,0,0,0
31,3,15,15:30,13,35,0,0,0
31,3,16,16:30,12,35,0,0,0
31,3,17,17:30,13,39,0,0,0
31,3,18,18:30,13,39,0,0,0
31,3,19,19:30,13,42,0,0,0
31,3,20,20:30,13,39,0,0,0
31,3,21,21:30,12,42,0,0,0
